;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
Unit;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);1. Defect;2. N_Defect;3. Row 1;4. Column 1;5. Angle 1;6. Width 1;7. Height 1;8. *Row 2;9. *Column 2;10. Angle 2;11. Width 2;12. Height 2;13. Center X;14. Center Y;15. Orientation;16. *Row Difference;17. *Column Difference;18. Distance;19. *Angle Difference;20. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *circularity;9. *inner_radius (um);10. *width (um);11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *contlength;9. *inner_radius;10. *bulkiness;11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *inner_radius (um);9. Offset X;10. Offset Y;11. Offset Theta;12. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. *Diameter FAIL (um)(FM);5. Diameter ALL (um)(FM);6. Area ALL (um2)(FM);7. *Cummulative Area (um2)(FM);8. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. *Diameter FAIL PD (um)(FM);5. *Diameter FAIL Non-Act (um)(FM);6. *Area FAIL (um)(FM);7. Diameter ALL (um)(FM);8. Area ALL (um2)(FM);9. *Cummulative Area (um2)(FM);10. Inspection Time
HE_8_13_L;"1";1;2991887;2991887;7659230.72;7659230.72;-1.31322315882165;"1";0;1260.82993850972;1926.76394372609;0.469706781462836;4028.68066663405;1987.68517294679;1395.47243934792;1927.32117998136;0.321582623783044;5076.58322330281;3430.07142373169;1328.15118892882;1927.04256185373;-1.56665771476426;-215.428001341118;-0.891578008440774;215.429846291488;0.148124157679792;94.2165000014938;"1";0;0;0;0;0;0;[0.677820891881653, 0.645214059406583, 0.668492880531303, 0.716061283217709, 0.680766896949784, 0.639007397526939, 0.645524342201649, 0.648843212136495, 0.664940996486352];[28, 29.6, 28.8, 28.8, 28, 28.8, 28.8, 28, 28.8];[62.4, 60.8, 62.4, 60.8, 59.2, 60.8, 57.6, 59.2, 59.2];2.92199999967124;"1";0;0;0;0;0;0;0;0;0;1.15019999793731;"1";1;32939;32939;84323.84;84323.84;-4.64760224330643;5.6;2941.85018367285;-2144.73804304927;-266.287993396992;10.9086999982537;"FM";"1";0;0;0;0;0;59.7240999995847;"FM";"1";0;0;0;0;0;0;0;20.6044000005932
HE_7_13_L;"1";1;2988178;2988178;7649735.68;7649735.68;-1.35835456189963;"1";0;1244.42817065152;1936.1711141851;0.423336371564188;4028.04043298181;1987.48259732434;1379.40192559894;1936.92518136429;0.277098504096972;5076.29343471888;3429.17426334333;1311.91504812523;1936.5481477747;-1.56520961599833;-215.958007915858;-1.2065074866925;215.961378128825;0.146237867467216;102.063400001498;"1";0;0;0;0;0;0;[0.624606082433062, 0.668587415393033, 0.638522395120399, 0.620197412016879, 0.669486959012698, 0.657813570450511, 0.635190761627014, 0.634298389777538, 0.649523477799449];[28, 28.8, 28, 28, 28, 28, 28, 28.8, 28];[57.6, 59.2, 59.2, 57.6, 60.8, 59.2, 59.2, 59.2, 59.2];3.8600999978371;"1";0;0;0;0;0;0;0;0;0;3.68520000120043;"1";1;34122;34122;87352.32;87352.32;-4.96105776202969;5.6;2969.05119277885;-2149.11716780962;-284.247671684919;9.0794999996433;"FM";"1";0;0;0;0;0;53.3851999971375;"FM";"1";1;0;0;0;6.78822509939086;38.4;38.4;14.0806999988854
HE_8_14_L;"1";1;2992192;2992192;7660011.52;7660011.52;-1.81384133290651;"1";0;1266.78485122092;1915.07190475231;-0.0459497380322656;4028.72567340482;1987.39698282127;1399.89719526302;1913.58818621265;-0.183339325049684;5074.1386894569;3426.20988203508;1333.34102324197;1914.33004548248;1.55965042512449;-212.979750467366;2.37394966345601;212.992980509091;0.137389587017419;82.9311000015878;"1";0;0;0;0;0;0;[0.70450555602668, 0.676645875570843, 0.706069463522618, 0.692852552710095, 0.690587526367881, 0.694151402947867, 0.660674357671959, 0.662569941438993, 0.672805547889579];[29.6, 28.8, 28.8, 26.4, 24.8, 25.6, 25.6, 25.6, 24.8];[62.4, 59.2, 62.4, 62.4, 60.8, 65.6, 60.8, 60.8, 60.8];2.96869999874616;"1";0;0;0;0;0;0;0;0;0;2.61640000098851;"1";1;31628;31628;80967.68;80967.68;-4.92578503357144;5.6;2911.37898065006;-2115.81064879221;-282.22669321235;6.22270000167191;"FM";"1";0;0;0;0;0;64.8158000003605;"FM";"1";0;0;0;0;0;0;0;11.9436999993923
HE_7_14_L;"1";1;2989039;2989039;7651939.84;7651939.84;-1.62867472078371;"1";0;1250.47015268998;1922.27875361603;0.158106502440563;4028.17446975029;1987.08046214509;1383.95836605351;1922.37000330251;0.0024851412840216;5075.91396451834;3424.68467835012;1317.21425937175;1922.32437845927;-1.57011274829787;-213.581141381647;-0.145999498359015;213.581191282708;0.155621361156542;98.849899997731;"1";0;0;0;0;0;0;[0.706483816970868, 0.643558912161616, 0.683109655219459, 0.652079033789941, 0.693660198639581, 0.694363412150744, 0.704194719134267, 0.639983103467833, 0.67483602903928];[28, 28.8, 28.8, 26.4, 28.8, 28.8, 28.8, 28.8, 28.8];[60.8, 64, 60.8, 59.2, 64, 60.8, 59.2, 62.4, 60.8];2.40900000062538;"1";0;0;0;0;0;0;0;0;0;1.55670000094688;"1";1;31590;31590;80870.4;80870.4;-4.49857832406312;5.6;2915.33477682811;-2089.1534283001;-257.749551777852;7.19979999848874;"FM";"1";0;0;0;0;0;53.2498000029591;"FM";"1";0;0;0;0;0;0;0;15.3941000025952
HE_9_14_L;"1";1;2990075;2990075;7654592;7654592;-1.65344913809084;"1";0;1254.00731639152;1927.47952734148;0.133795622179647;4028.57714998451;1987.3012748306;1388.98668478921;1925.72503315407;0.0331001525699908;5070.82591157649;3425.95547932425;1321.49700059036;1926.60228024777;1.55779881903866;-215.966989436296;2.80719069985025;215.985232934574;0.100695469609656;92.6830999997037;"1";0;0;0;0;0;0;[0.693706103311319, 0.658364515889254, 0.667693616517835, 0.663681448038314, 0.673149776191511, 0.654555399697058, 0.668793940816497, 0.652075123483523, 0.627261843004071];[24.8, 24.8, 24.8, 24, 24.8, 24.8, 24.8, 24, 24.8];[60.8, 62.4, 60.8, 62.4, 62.4, 64, 60.8, 59.2, 60.8];5.71519999721204;"1";0;0;0;0;0;0;0;0;0;2.82650000008289;"1";1;32504;32504;83210.24;83210.24;-5.47446787844132;5.6;2958.99911395521;-2121.26192468619;-313.663904514625;8.40020000032382;"FM";"1";0;0;0;0;0;44.6106999988842;"FM";"1";0;0;0;0;0;0;0;14.3551000001025
HE_9_13_L;"1";1;2989308;2989308;7652628.48;7652628.48;-1.47076303310676;"1";0;1249.73047050661;1936.27931447342;0.315629082899643;4028.58759728205;1987.5707326771;1385.0000910744;1936.14886969422;0.15690382890304;5072.16947136991;3429.58350015306;1317.36528079051;1936.21409208382;1.56983199542305;-216.431392908462;0.208711646730808;216.431493542064;0.158725253996603;89.4544000002497;"1";0;0;0;0;0;0;[0.691282702511005, 0.612994183487289, 0.624582624269923, 0.666367654182547, 0.646547497304927, 0.650838874491021, 0.64063151917169, 0.606625260495574, 0.619505853652254];[28, 28, 28.8, 28.8, 28.8, 28.8, 28, 28.8, 28];[62.4, 60.8, 60.8, 60.8, 60.8, 62.4, 59.2, 60.8, 59.2];5.331299998943;"1";0;0;0;0;0;0;0;0;0;2.20249999983935;"1";1;33969;33969;86960.64;86960.64;-4.9247278567966;5.6;2963.91882010068;-2153.41955312196;-282.166121444952;5.92630000028294;"FM";"1";0;0;0;0;0;70.9996999976283;"FM";"1";0;0;0;0;0;0;0;10.3049999997893
HE_10_13_L;"1";1;2992052;2992052;7659653.12;7659653.12;-1.34283966382762;"1";0;1261.34542444671;1928.88194629963;0.438123708190937;4028.94968205895;1987.53578058534;1396.45975419515;1928.7787124779;0.299383796490022;5076.50900955986;3429.11512164112;1328.90258932093;1928.83032938877;1.57003227903003;-216.182927597518;0.165174114774345;216.182990697978;0.138739911700916;85.3712999996787;"1";0;0;0;0;0;0;[0.634713869727891, 0.633572596130499, 0.643692916875075, 0.646825009076594, 0.645416043215765, 0.635326526189555, 0.648979415581132, 0.611554353259495, 0.636926624102829];[24.8, 25.6, 24.8, 25.6, 25.6, 26.4, 24.8, 26.4, 24.8];[62.4, 62.4, 65.6, 64, 65.6, 60.8, 60.8, 62.4, 62.4];2.95190000178991;"1";0;0;0;0;0;0;0;0;0;3.96900000123424;"1";1;33427;33427;85573.12;85573.12;-5.38226562715883;5.6;2940.07086486972;-2170.42730726658;-308.381104654534;7.42750000063097;"FM";"1";0;0;0;0;0;56.1092000025383;"FM";"1";0;0;0;0;0;0;0;13.8256999998703
HE_11_13_L;"1";1;2989073;2989073;7652026.88;7652026.88;-1.31827212807186;"1";0;1250.12215633551;1929.39427718577;0.478633454364001;4028.6832248803;1987.92331977526;1384.47022821028;1929.63552787264;0.256127048710386;5072.10592987423;3429.31610955194;1317.29619227289;1929.51490252921;-1.5690006149235;-214.956914999627;-0.386001099001442;214.957261573098;0.222506405653615;92.0065000027535;"1";0;0;0;0;0;0;[0.646257188542693, 0.618801324865912, 0.61244285189917, 0.597996618984161, 0.612166442437929, 0.611439421823379, 0.633741407730144, 0.634502147261703, 0.584033898095512];[28, 27.2, 27.2, 24.8, 28, 27.2, 28, 28, 27.2];[57.6, 59.2, 59.2, 60.8, 59.2, 59.2, 62.4, 59.2, 59.2];4.66809999852558;"1";0;0;0;0;0;0;0;0;0;2.00539999786997;"1";1;34377;34377;88005.12;88005.12;-4.91039166229517;5.6;2959.26425226169;-2164.79539226809;-281.344718005742;7.85670000186656;"FM";"1";0;0;0;0;0;116.696100001718;"FM";"1";0;0;0;0;0;0;0;12.3850999989372
HE_10_14_L;"1";1;2992922;2992922;7661880.32;7661880.32;-1.49383140525815;"1";0;1260.81171248272;1919.38951357563;0.285921232254508;4029.24639914587;1987.31596956015;1395.69758299506;1919.06691489534;0.116218870597216;5079.26171206705;3427.56220029737;1328.25464773889;1919.22821423548;1.56840468959833;-215.817392819751;0.516157888462476;215.818010051248;0.169702361657292;98.3040999999503;"1";0;0;0;0;0;0;[0.676870425697437, 0.728011858594161, 0.666355806217472, 0.656851000489382, 0.721024590619073, 0.664623053940284, 0.719467687279343, 0.639925215709521, 0.709650135941189];[24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24, 23.2, 24];[64, 65.6, 64, 65.6, 65.6, 64, 65.6, 62.4, 62.4];3.06530000307248;"1";0;0;0;0;0;0;0;0;0;1.7230000012205;"1";1;31428;31428;80455.68;80455.68;-5.12261750107368;5.6;2886.43553519155;-2120.21764032073;-293.504362871374;6.72430000122404;"FM";"1";0;0;0;0;0;55.6047999998555;"FM";"1";0;0;0;0;0;0;0;12.5719999996363
HE_12_14_L;"1";1;2990600;2990600;7655936;7655936;-1.69112883514417;"1";0;1271.22708881503;1908.7686064966;0.1155360433153;4029.02701140502;1987.84216449431;1404.16138839122;1906.80478261034;0.00646999217415417;5077.11799837236;3427.87717689502;1337.69423860313;1907.78669455347;1.5560245105617;-212.694879321899;3.142118218006;212.718087140359;0.109066051141146;90.5077999996138;"1";0;0;0;0;0;0;[0.69569532254674, 0.711213690683059, 0.714243581331389, 0.700594293238965, 0.727459015258631, 0.629059233823482, 0.673526417431834, 0.693241130145707, 0.718512078538943];[30.4, 29.6, 28.8, 25.6, 28.8, 24.8, 25.6, 28.8, 28.8];[60.8, 62.4, 64, 64, 60.8, 62.4, 60.8, 60.8, 62.4];2.96390000221436;"1";0;0;0;0;0;0;0;0;0;1.95569999777945;"1";1;33091;33091;84712.96;84712.96;-5.58830447595197;5.6;2913.63974494576;-2171.14918255719;-320.186261106115;9.10369999837712;"FM";"1";0;0;0;0;0;50.7692999999563;"FM";"1";0;0;0;0;0;0;0;18.0313999990176
HE_12_13_L;"1";1;2991817;2991817;7659051.52;7659051.52;-1.32275621978046;"1";0;1261.96158879211;1920.35170625835;0.47203496938196;4028.98746867996;1988.21892044622;1397.30449268542;1922.25361380846;0.246378360417366;5074.8566882016;3428.33540923423;1329.63304073877;1921.30266003341;-1.55674474138917;-216.548646229307;-3.04305208017613;216.570026434195;0.225656608964594;92.8233999984514;"1";0;0;0;0;0;0;[0.631602293542206, 0.656443361598343, 0.640677013448744, 0.682902283041924, 0.64599436824065, 0.603273993668063, 0.587261475190232, 0.588108464069747, 0.607045888166853];[26.4, 25.6, 27.2, 24.8, 24.8, 24.8, 24.8, 26.4, 24.8];[60.8, 60.8, 60.8, 62.4, 60.8, 60.8, 62.4, 64, 60.8];5.41369999700692;"1";0;0;0;0;0;0;0;0;0;3.24519999776385;"1";1;33724;33724;86333.44;86333.44;-5.14721693656754;5.6;2932.55485707508;-2173.87123710117;-294.913806703577;12.3342000006232;"FM";"1";0;0;0;0;0;83.1032999994932;"FM";"1";0;0;0;0;0;0;0;15.0646000001871
HE_11_14_L;"1";1;2989403;2989403;7652871.68;7652871.68;-1.65731400250434;"1";0;1253.08370420039;1921.60997939773;0.131186750456228;4028.62806114742;1987.15204923469;1386.25087403125;1919.91477921457;0.00282328709297664;5071.02414703489;3426.89140663179;1319.66728911582;1920.76237930615;1.55806714868405;-213.067471729377;2.71232029305756;213.084734766526;0.128363463363251;73.466499998176;"1";0;0;0;0;0;0;[0.651166725577811, 0.716794873946234, 0.665006552131225, 0.699822096804439, 0.669290807167363, 0.690617251623348, 0.649706956051817, 0.664593610850977, 0.642268909391684];[24.8, 24.8, 24.8, 24.8, 24.8, 25.6, 25.6, 24.8, 24.8];[60.8, 64, 60.8, 64, 60.8, 60.8, 60.8, 60.8, 60.8];2.72170000243932;"1";0;0;0;0;0;0;0;0;0;2.09650000033434;"1";1;32566;32566;83368.96;83368.96;-4.70891719059983;5.6;2920.72035865627;-2122.02645704109;-269.801081097971;7.365800000116;"FM";"1";0;0;0;0;0;53.8584999994782;"FM";"1";0;0;0;0;0;0;0;12.3948999971617
HE_14_14_L;"1";1;2991418;2991418;7658030.08;7658030.08;-1.21548464567968;"1";0;1272.87712229338;1912.75004097585;0.569332747994817;4029.14577091287;1987.36743763319;1405.77009276079;1913.89397264616;0.441847220188374;5077.15558917172;3425.73928981878;1339.32360752709;1913.32200681101;-1.56218862231015;-212.62875274787;-1.83029067248717;212.636630097122;0.127485527806443;88.9209999986633;"1";0;0;0;0;0;0;[0.748491355229624, 0.677018077606612, 0.658102078619256, 0.658157188739177, 0.688425167460769, 0.707356873778162, 0.729727283472557, 0.677946856731293, 0.674809882647089];[29.6, 28.8, 24.8, 24.8, 24.8, 28.8, 28.8, 28.8, 25.6];[64, 60.8, 62.4, 60.8, 62.4, 62.4, 60.8, 60.8, 64];3.74129999909201;"1";0;0;0;0;0;0;0;0;0;1.65500000002794;"1";1;32419;32419;82992.64;82992.64;-4.80385409908293;5.6;2910.72805453592;-2156.28124248126;-275.240565274072;9.83510000151;"FM";"1";0;0;0;0;0;59.6221000014339;"FM";"1";0;0;0;0;0;0;0;16.8230999988737
HE_14_13_L;"1";1;2992003;2992003;7659527.68;7659527.68;-1.3485144410359;"1";0;1266.58101419777;1919.87436677602;0.434460917749105;4029.07204815729;1987.79341514809;1401.56496979635;1922.8008925946;0.293264231984099;5075.56020890365;3428.25702597704;1334.07299199706;1921.33762968531;-1.54911917708549;-215.974328957731;-4.68244130973071;216.025081935782;0.141196685765006;102.106700000149;"1";0;0;0;0;0;0;[0.70410677997463, 0.67917942694668, 0.697337041350681, 0.720382777460289, 0.688431239735498, 0.683558277200937, 0.624448924133412, 0.619537269769932, 0.625682511666327];[28.8, 28, 28.8, 28.8, 28.8, 28.8, 28, 28.8, 24.8];[62.4, 64, 64, 62.4, 60.8, 59.2, 62.4, 60.8, 62.4];2.00029999905382;"1";0;0;0;0;0;0;0;0;0;2.60130000242498;"1";1;33865;33865;86694.4;86694.4;-5.13974289028875;5.6;2942.09705595748;-2180.64507899011;-294.485575395917;13.1980999976804;"FM";"1";0;0;0;0;0;82.5318000024708;"FM";"1";0;0;0;0;0;0;0;10.0625999984914
HE_13_14_L;"1";1;2988228;2988228;7649863.68;7649863.68;-1.5477479902803;"1";0;1261.92492942991;1922.32350576112;0.240071572319936;4028.37747331226;1987.29576451384;1395.03606638545;1921.92746952919;0.0492085912510904;5072.99986415017;3424.19496522479;1328.48049790768;1922.12548764515;1.56782110569453;-212.977819128869;0.63365797108454;212.978761765847;0.190862981068846;93.4176000009757;"1";0;0;0;0;0;0;[0.633933709107323, 0.679044552754673, 0.651542005263393, 0.662747359037962, 0.634226309033561, 0.632233057243138, 0.645436950594293, 0.622035396282051, 0.648588023873759];[24.8, 24.8, 25.6, 25.6, 24.8, 25.6, 25.6, 24.8, 24.8];[59.2, 60.8, 62.4, 60.8, 59.2, 59.2, 62.4, 57.6, 57.6];2.39830000282382;"1";0;0;0;0;0;0;0;0;0;1.77469999835012;"1";1;34041;34041;87144.96;87144.96;-4.23467136731042;5.6;2911.33177051203;-2175.10249405129;-242.628796971781;6.34569999965606;"FM";"1";0;0;0;0;0;64.0640999990865;"FM";"1";0;0;0;0;0;0;0;15.5608999994001
HE_13_13_L;"1";1;2989920;2989920;7654195.2;7654195.2;-1.26271995402847;"1";0;1254.40405221538;1932.19777256892;0.525939364300202;4029.06047281912;1987.70929743442;1387.94362321756;1934.5883192467;0.339145394422769;5074.88964031262;3429.07935805462;1321.17383771647;1933.39304590781;-1.55289682816438;-213.663313603476;-3.82487468444378;213.697546187057;0.186793969877433;92.7045999997063;"1";0;0;0;0;0;0;[0.699876899957678, 0.678730289921263, 0.682403498487358, 0.702252525854274, 0.620293845506914, 0.582588196202348, 0.598657238723084, 0.623655606111347, 0.64267178919942];[28.8, 28.8, 28, 28.8, 28, 24.8, 28, 28.8, 28.8];[64, 62.4, 62.4, 60.8, 59.2, 60.8, 64, 59.2, 60.8];3.6270999989938;"1";0;0;0;0;0;0;0;0;0;2.87259999822709;"1";1;34683;34683;88788.48;88788.48;-4.15626173453086;5.6;2937.13314303838;-2179.59927341925;-238.136255940341;8.19849999970756;"FM";"1";0;0;0;0;0;52.6055000009364;"FM";"1";0;0;0;0;0;0;0;17.9132000012032
HE_16_13_L;"1";1;2993068;2993068;7662254.08;7662254.08;-1.2561169273181;"1";0;1275.23697596141;1921.79457673377;0.528944316976652;4029.1606069508;1987.96452330965;1408.62659199956;1925.74945477046;0.386640337788759;5077.6623724532;3426.11912229842;1341.93178398049;1923.77201575212;-1.54115594025711;-213.423385661039;-6.32780485869807;213.517171818452;0.142303979187893;97.3611000008532;"1";0;0;0;0;0;0;[0.625777857570855, 0.626666418070839, 0.618673359728858, 0.634900812544826, 0.679168294554104, 0.633157809185326, 0.657392650851991, 0.6373893660013, 0.668506079818379];[24.8, 24.8, 26.4, 24.8, 24, 25.6, 28, 28, 28];[60.8, 59.2, 60.8, 60.8, 64, 60.8, 60.8, 62.4, 64];1.87350000123843;"1";0;0;0;0;0;0;0;0;0;1.63220000104047;"1";1;32651;32651;83586.56;83586.56;-4.55881693861101;5.6;2922.11806070258;-2163.45319898319;-261.200970155161;5.79999999899883;"FM";"1";0;0;0;0;0;58.7220999987039;"FM";"1";0;0;0;0;0;0;0;9.36650000221562
HE_16_14_L;"1";1;2992759;2992759;7661463.04;7661463.04;-1.35583679479174;"1";0;1277.46524140086;1917.07037513092;0.423923733092667;4028.96016899903;1987.35116271158;1410.25179728379;1918.53491556295;0.312636331932785;5074.85428616498;3424.7438008423;1343.85851934232;1917.80264534693;-1.55976749151919;-212.458489412685;-2.34326469125772;212.471411283808;0.111287401159882;94.5338000019547;"1";0;0;0;0;0;0;[0.699656266131744, 0.70626839911724, 0.644474440875029, 0.641554907922864, 0.71787568892409, 0.684750010542415, 0.669170067031993, 0.622207989529355, 0.675037267854412];[24.8, 26.4, 24.8, 24.8, 24.8, 24, 25.6, 24, 28];[62.4, 62.4, 64, 62.4, 67.2, 65.6, 62.4, 60.8, 65.6];2.24589999925229;"1";0;0;0;0;0;0;0;0;0;2.23760000153561;"1";1;31512;31512;80670.72;80670.72;-4.78577086189012;5.6;2892.37933485656;-2143.37826859609;-274.20447210299;6.6547000024002;"FM";"1";0;0;0;0;0;67.3671000004106;"FM";"1";0;0;0;0;0;0;0;11.2517000015941
HE_15_14_L;"1";1;2990494;2990494;7655664.64;7655664.64;-1.46122385008692;"1";0;1262.35704551748;1924.32323159776;0.332892602802275;4028.52493436071;1987.34297934034;1395.51320956782;1925.42241197368;0.226704314122057;5072.89855699401;3424.77791382593;1328.93512754265;1924.87282178572;-1.56254169271191;-213.049862480553;-1.75868860147384;213.057121187205;0.106188288680218;84.5869000004313;"1";0;0;0;0;0;0;[0.702310799432614, 0.696785473239829, 0.654567540048546, 0.66575280233899, 0.649951825318073, 0.664095746465162, 0.644470087117391, 0.659019902041665, 0.683257463806604];[26.4, 28.8, 26.4, 26.4, 25.6, 24.8, 24, 28.8, 28.8];[60.8, 60.8, 62.4, 62.4, 60.8, 60.8, 59.2, 60.8, 59.2];1.77689999691211;"1";0;0;0;0;0;0;0;0;0;1.25690000277245;"1";1;32578;32578;83399.68;83399.68;-5.20119199702192;5.6;2954.67527779483;-2137.12021609675;-298.006349866576;6.15190000098664;"FM";"1";0;0;0;0;0;49.371400000382;"FM";"1";0;0;0;0;0;0;0;12.0596999986446
HE_15_13_L;"1";1;2990312;2990312;7655198.72;7655198.72;-1.33687995500396;"1";0;1260.55192209506;1936.13444126983;0.446741975556957;4028.73650189491;1987.83234359051;1394.27838101895;1937.85809693047;0.304415742484507;5072.06153528951;3424.85506580112;1327.415151557;1936.99626910015;-1.55790762675979;-213.962334278217;-2.75784905701294;213.980107068869;0.142326233072449;76.7136999966169;"1";0;0;0;0;0;0;[0.663749167659867, 0.6929044177794, 0.61679126539818, 0.611226456454571, 0.673110813523593, 0.647462665653691, 0.641965930092788, 0.621525198352331, 0.615160886119614];[28, 29.6, 28, 28, 28, 28, 28, 28, 28];[59.2, 60.8, 59.2, 60.8, 59.2, 59.2, 59.2, 57.6, 57.6];3.9318999988609;"1";0;0;0;0;0;0;0;0;0;1.47030000152881;"1";1;33132;33132;84817.92;84817.92;-4.46132071774103;5.6;2949.79591935289;-2149.27330677291;-255.614848180837;6.42479999805801;"FM";"1";0;0;0;0;0;48.2038999980432;"FM";"1";0;0;0;0;0;0;0;12.8129999975499
HE_17_14_L;"1";1;2987708;2987708;7648532.48;7648532.48;-1.46206725380198;"1";0;1269.34249649664;1917.85777217239;0.326607166801669;4027.68806352145;1987.25120484568;1402.35847760374;1921.12027182519;0.23624071882176;5068.19157305852;3422.95649140911;1335.85048705019;1919.48902199879;-1.54627411793217;-212.825569771348;-5.21999944448471;212.889575937149;0.0903664479799095;75.2637000005052;"1";0;0;0;0;0;0;[0.632248623623351, 0.630585300531078, 0.588184205932764, 0.604373744950814, 0.607776095549417, 0.587335239302484, 0.585979276939922, 0.581643429045292, 0.617373163688283];[24.8, 27.2, 25.6, 24.8, 25.6, 24.8, 24.8, 24.8, 24.8];[57.6, 59.2, 57.6, 59.2, 57.6, 56, 59.2, 59.2, 57.6];1.96039999718778;"1";0;0;0;0;0;0;0;0;0;1.77959999928134;"1";1;32309;32309;82711.04;82711.04;-4.69111095218855;5.6;2922.3042495899;-2140.64623479526;-268.780858788001;8.75119999909657;"FM";"1";0;0;0;0;0;53.8163999990502;"FM";"1";0;0;0;0;0;0;0;14.9506000016117
HE_18_14_L;"1";1;2990937;2990937;7656798.72;7656798.72;-1.42669836837864;"1";0;1278.59289913615;1909.66065260558;0.35889715122935;4028.60149889983;1987.45330521857;1411.94143349295;1915.435903733;0.267864121820865;5077.96314969929;3425.07719540769;1345.26716631455;1912.54827816929;-1.52751392914041;-213.357654970885;-9.24040180388038;213.557659568025;0.091033029408485;68.2170000000042;"1";0;0;0;0;0;0;[0.691901748803051, 0.702509280514937, 0.704405218913547, 0.689409458333175, 0.715616734016515, 0.743217853319261, 0.687368490729107, 0.630309613870378, 0.633771478530637];[28.8, 28.8, 28.8, 28, 28, 28, 28, 27.2, 26.4];[64, 60.8, 60.8, 60.8, 60.8, 62.4, 60.8, 57.6, 60.8];2.40020000273944;"1";0;0;0;0;0;0;0;0;0;2.05989999813028;"1";1;32313;32313;82721.28;82721.28;-4.86699579640405;5.6;2917.53431745737;-2155.43000030947;-278.858318041865;7.16039999679197;"FM";"1";0;0;0;0;0;59.0429000003496;"FM";"1";0;0;0;0;0;0;0;14.9906000006013
HE_18_13_L;"1";1;2992295;2992295;7660275.2;7660275.2;-1.46860861151361;"1";0;1271.83876072421;1917.56131674195;0.314743742231817;4028.86040530316;1988.14246435719;1406.99564395186;1923.40086205458;0.0947164957646516;5075.36259103148;3426.47667845916;1339.41720233804;1920.48108939827;-1.52761749921579;-216.25101316424;-9.34327250022179;216.452760286335;0.220027246467166;75.5824000007124;"1";0;0;0;0;0;0;[0.587692114645304, 0.697695326345001, 0.671785077847838, 0.650252859133736, 0.664271372742678, 0.612902491007903, 0.716540472733991, 0.653576224252108, 0.601479021513361];[24, 28.8, 28, 28.8, 28, 28, 28, 28, 28];[62.4, 67.2, 62.4, 60.8, 57.6, 57.6, 62.4, 59.2, 57.6];2.03490000058082;"1";0;0;0;0;0;0;0;0;0;1.58259999807342;"1";1;32940;32940;84326.4;84326.4;-4.42659663114432;5.6;2912.74933819065;-2161.76733454766;-253.625304571398;6.26469999770052;"FM";"1";0;0;0;0;0;61.1315000023751;"FM";"1";0;0;0;0;0;0;0;8.81300000037299
HE_17_13_L;"1";1;2988800;2988800;7651328;7651328;-1.22581884823587;"1";0;1261.01161209826;1929.98924108046;0.57008717671797;4028.27974976899;1988.51609882152;1395.62260595885;1934.13008300802;0.41715021487362;5071.03737512461;3423.57310804956;1328.31710902856;1932.05966204424;-1.54004448084066;-215.377590176936;-6.62534708410531;215.479469032224;0.152936961844349;73.0643999995664;"1";0;0;0;0;0;0;[0.62409045628755, 0.622618700062888, 0.613026355089987, 0.621156286723659, 0.575326644925998, 0.613442872516345, 0.56451004315023, 0.640325403205312, 0.621015191961879];[27.2, 28, 28.8, 28, 25.6, 27.2, 24.8, 28, 28];[59.2, 59.2, 62.4, 64, 59.2, 57.6, 56, 57.6, 57.6];3.96220000038738;"1";0;0;0;0;0;0;0;0;0;1.39130000025034;"1";1;33501;33501;85762.56;85762.56;-4.79204913326346;5.6;2958.11759648966;-2159.90381182651;-274.564190555321;6.57670000146027;"FM";"1";0;0;0;0;0;46.4623999978357;"FM";"1";0;0;0;0;0;0;0;9.08909999998286
