,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,changes made in fail file,Smash Bond 9. inner_radius,Smash Bond 9. inner_radius (min),Smash Bond 9. inner_radius (max),Smash Bond 9. inner_radius (avg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPNO,Unit,FO 1. Defect,FO 2. N_Defect,FO 3. Total Area,FO 4. Areas,FO 4. Areas (min),FO 4. Areas (max),FO 4. Areas (avg),FO 5. Total Area (um),FO 6. Areas (um),FO 6. Areas (um) (min),FO 6. Areas (um) (max),FO 6. Areas (um) (avg),FO 7. Angle (deg),FO 7. Angle (deg) (min),FO 7. Angle (deg) (max),FO 7. Angle (deg) (avg),FO 8. Offset X,FO 9. Offset Y,FO 10. Offset Theta,2DM 1. Defect,2DM 2. N_Defect,2DM 3. Row,2DM 4. Column,2DM 5. Angle,2DM 6. Width,2DM 7. Height,2DM 8. Offset X,2DM 9. Offset Y,2DM 10. Offset Theta,2DM 11. Inspection Time,Smash Bond 1. Defect,Smash Bond 2. N_Defect,Smash Bond 3. Total Area,Smash Bond 4. Areas,Smash Bond 4. Areas (min),Smash Bond 4. Areas (max),Smash Bond 4. Areas (avg),Smash Bond 5. Total Area (um),Smash Bond 6. Areas (um),Smash Bond 6. Areas (um) (min),Smash Bond 6. Areas (um) (max),Smash Bond 6. Areas (um) (avg),Smash Bond 7. Angle (deg),Smash Bond 7. Angle (deg) (min),Smash Bond 7. Angle (deg) (max),Smash Bond 7. Angle (deg) (avg),Smash Bond 8. circularity,Smash Bond 8. circularity (min),Smash Bond 8. circularity (max),Smash Bond 8. circularity (avg),Smash Bond 9. inner_radius (um),Smash Bond 9. inner_radius (um) (min),Smash Bond 9. inner_radius (um) (max),Smash Bond 9. inner_radius (um) (avg),Smash Bond 10. Inspection Time,Bond Offset 1. Defect,Bond Offset 2. N_Defect,Bond Offset 3. Total Area,Bond Offset 4. Areas,Bond Offset 4. Areas (min),Bond Offset 4. Areas (max),Bond Offset 4. Areas (avg),Bond Offset 5. Total Area (um),Bond Offset 6. Areas (um),Bond Offset 6. Areas (um) (min),Bond Offset 6. Areas (um) (max),Bond Offset 6. Areas (um) (avg),Bond Offset 7. Angle (deg),Bond Offset 7. Angle (deg) (min),Bond Offset 7. Angle (deg) (max),Bond Offset 7. Angle (deg) (avg),Bond Offset 8. Inspection Time,NSOL 1. Defect,NSOL 2. N_Defect,NSOL 3. Total Area,NSOL 4. Areas,NSOL 4. Areas (min),NSOL 4. Areas (max),NSOL 4. Areas (avg),NSOL 5. Total Area (um),NSOL 6. Areas (um),NSOL 6. Areas (um) (min),NSOL 6. Areas (um) (max),NSOL 6. Areas (um) (avg),NSOL 7. Angle (deg),NSOL 7. Angle (deg) (min),NSOL 7. Angle (deg) (max),NSOL 7. Angle (deg) (avg),NSOL 8. Inspection Time,FM Lead 1. Defect,FM Lead 2. N_Defect,FM Lead 3. Total Area,FM Lead 4. Areas,FM Lead 4. Areas (min),FM Lead 4. Areas (max),FM Lead 4. Areas (avg),FM Lead 5. Total Area (um),FM Lead 6. Areas (um),FM Lead 6. Areas (um) (min),FM Lead 6. Areas (um) (max),FM Lead 6. Areas (um) (avg),FM Lead 7. Angle (deg),FM Lead 7. Angle (deg) (min),FM Lead 7. Angle (deg) (max),FM Lead 7. Angle (deg) (avg),FM Lead 8. Offset X,FM Lead 9. Offset Y,FM Lead 10. Offset Theta,FM Lead 11. Inspection Time,Smash Bond 9. inner_radius,Smash Bond 9. inner_radius (min),Smash Bond 9. inner_radius (max),Smash Bond 9. inner_radius (avg)
HRH14441021,HE_3_10_L1,1,1,6841041,6841041,6841041,6841041,6841041,17.51306496,17.51306496,17.51306496,17.51306496,17.5131,0.211183226,0.211183226,0.211183226,0.2112,3.081307237,-2.251460963,12.09990757,1,0,530.165685,2330.981403,0.197265827,1.845929531,0.101966943,3.729570245,-0.848265096,11.30249933,22.4189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.787850931617253, 0.75960075232087, 0.902239394885735, 0.724639373083942, 0.777945468672701, 0.751756239432284, 0.879753147662904, 0.841848832369517, 0.792790439769753]",0.724639373,0.902239395,0.802,"[23.2, 22.4, 28, 24, 24, 24, 27.2, 24.8, 24]",22.4,28,24.6222,3.536700009,1,16,3532,"[191, 231, 167, 260, 211, 226, 231, 234, 193, 257, 219, 250, 181, 208, 149, 324]",149,324,220.75,9041.92,"[488.96, 591.36, 427.52, 665.6, 540.16, 578.56, 591.36, 599.04, 494.08, 657.92, 560.64, 640, 463.36, 532.48, 381.44, 829.44]",381.44,829.44,565.12,"[-87.4797709830765, -85.6811331458664, 75.2367541213467, -83.3244945447959, 79.7996419194938, 83.3198480764442, 78.7797184572926, 87.3044885493447, 88.6415232577596, -84.9803541524049, 84.3860226055387, -81.5852868562106, -86.0925569874155, 87.8302723997272, 87.1425127200573, -2.16881712789214]",-87.47977098,88.64152326,15.0705,1.512399991,1,9,12050,"[1377, 1351, 1346, 1330, 1330, 1311, 1337, 1324, 1344]",1311,1377,1338.8889,0.030848,"[0.00352512, 0.00345856, 0.00344576, 0.0034048, 0.0034048, 0.00335616, 0.00342272, 0.00338944, 0.00344064]",0.00335616,0.00352512,0.0034,"[65.7886554275198, 71.2499828793863, 81.5426255871394, 75.383526918329, 68.3419083611705, 70.7377687367775, 75.6516107755422, 80.4211515967144, 71.0755242688811]",65.78865543,81.54262559,73.3548,6.870700003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.225,,,,
HRH14441021,HE_4_10_L1,1,1,6832550,6832550,6832550,6832550,6832550,17.491328,17.491328,17.491328,17.491328,17.4913,0.335182238,0.335182238,0.335182238,0.3352,3.065708109,-2.281076252,19.20452763,1,0,550.4987166,2319.613085,0.344442783,1.845374514,0.102905722,3.711380936,-0.880797947,19.73511776,12.87800001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.750658229361051, 0.692869302495281, 0.832845661433699, 0.796381394277958, 0.780992833785179, 0.694547604425176, 0.935402020941339, 0.709862723913291, 0.760855808504376]",0.692869302,0.935402021,0.7727,"[22.4, 22.4, 26.4, 22.4, 23.2, 21.6, 25.6, 23.2, 25.6]",21.6,26.4,23.6444,1.867200001,1,16,3720,"[204, 246, 175, 277, 241, 255, 238, 240, 198, 248, 231, 250, 184, 228, 162, 343]",162,343,232.5,9523.2,"[522.24, 629.76, 448, 709.12, 616.96, 652.8, 609.28, 614.4, 506.88, 634.88, 591.36, 640, 471.04, 583.68, 414.72, 878.08]",414.72,878.08,595.2,"[85.7151277986184, -90, 85.2461994350851, -69.5962373376657, 82.3106157086096, -88.9409127630776, 81.6975641397729, 87.3935081585492, 82.4408112500497, -84.8463053557047, 82.427051589479, -87.4170135733051, -85.1049399055235, 79.9772631972588, 89.320004590135, -3.74474497104291]",-90,89.32000459,15.4299,1.506600005,1,9,11334,"[1296, 1269, 1275, 1279, 1265, 1225, 1258, 1226, 1241]",1225,1296,1259.3333,0.02901504,"[0.00331776, 0.00324864, 0.003264, 0.00327424, 0.0032384, 0.003136, 0.00322048, 0.00313856, 0.00317696]",0.003136,0.00331776,0.0032,"[67.6239675156853, 77.4941298021823, 81.5563035473619, 76.4931797144904, 77.4915615272898, 78.1447786973717, 88.2424140744712, 72.8106941990182, 82.4070746311451]",67.62396752,88.24241407,78.0293,1.7639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947299995,,,,
HRH14441021,HE_6_9_L1,1,1,6838018,6838018,6838018,6838018,6838018,17.50532608,17.50532608,17.50532608,17.50532608,17.5053,0.178211833,0.178211833,0.178211833,0.1782,3.079931122,-2.302092902,10.21078588,1,0,565.8743801,2331.32148,0.18226914,1.848743225,0.103918121,3.730114368,-0.905399008,10.44325247,12.88340001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.721625330976875, 0.814509793912123, 0.753532110477956, 0.686726791812406, 0.810313336755222, 0.607948287775745, 0.761264228653543, 0.712981640096472]",0.607948288,0.814509794,0.7336,"[24.8, 25.6, 21.6, 22.4, 22.4, 21.6, 23.2, 21.6]",21.6,25.6,22.9,2.622400003,1,16,3548,"[192, 255, 186, 273, 216, 237, 216, 238, 191, 255, 201, 260, 169, 216, 123, 320]",123,320,221.75,9082.88,"[491.52, 652.8, 476.16, 698.88, 552.96, 606.72, 552.96, 609.28, 488.96, 652.8, 514.56, 665.6, 432.64, 552.96, 314.88, 819.2]",314.88,819.2,567.68,"[-89.2621881114318, -90, 82.6218187470223, 87.2039354018113, -85.308423642948, -83.1524743500026, 84.101088936398, -90, 87.6454593343667, -90, 83.720860781081, -80.6663909398474, -80.0474348970877, -87.769531738879, 84.8466065909875, 13.1413505602191]",-90,87.64545933,-15.8078,1.214000004,1,9,11425,"[1319, 1293, 1285, 1270, 1291, 1234, 1231, 1204, 1298]",1204,1319,1269.4444,0.029248,"[0.00337664, 0.00331008, 0.0032896, 0.0032512, 0.00330496, 0.00315904, 0.00315136, 0.00308224, 0.00332288]",0.00308224,0.00337664,0.0032,"[64.9726326062885, 59.1136721167171, -82.3990255803933, 75.0291090563975, 62.5636090121669, 69.7230787959339, 60.8618771098828, 75.2087204375226, 66.2425431071047]",-82.39902558,75.20872044,50.1462,1.968900004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036499991,,,,
HRH14441021,HE_6_10_L1,1,1,6838665,6838665,6838665,6838665,6838665,17.5069824,17.5069824,17.5069824,17.5069824,17.507,0.425560911,0.425560911,0.425560911,0.4256,3.063950038,-2.278523537,24.38284412,1,0,549.1397877,2318.878788,0.428393852,1.844984321,0.101039253,3.71020606,-0.87862366,24.54515971,14.2582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.734091342414201, 0.745612879135599, 0.846154831964229, 0.700486781786886, 0.679841626168698, 0.757697295440906, 0.624158638718876, 0.634551641912901]",0.624158639,0.846154832,0.7153,"[26.4, 28, 26.4, 22.4, 21.6, 22.4, 22.4, 22.4]",21.6,28,24,4.737700001,1,16,3704,"[226, 249, 193, 289, 231, 244, 248, 255, 204, 253, 208, 255, 172, 221, 151, 305]",151,305,231.5,9482.24,"[578.56, 637.44, 494.08, 739.84, 591.36, 624.64, 634.88, 652.8, 522.24, 647.68, 532.48, 652.8, 440.32, 565.76, 386.56, 780.8]",386.56,780.8,592.64,"[-89.1938635531827, -84.5662976878088, 72.0811781258018, 0, 89.957819659036, 88.0525115134092, 87.1185628585053, 81.176866910957, 74.1984732166679, -89.1660262153906, 86.8295482153732, -90, 88.3937138691819, -90, 88.9579369515204, 25.1071088237175]",-90,89.95781966,21.1842,2.254800012,1,9,11650,"[1317, 1302, 1333, 1313, 1337, 1260, 1254, 1230, 1304]",1230,1337,1294.4444,0.029824,"[0.00337152, 0.00333312, 0.00341248, 0.00336128, 0.00342272, 0.0032256, 0.00321024, 0.0031488, 0.00333824]",0.0031488,0.00342272,0.0033,"[43.9433193937781, 54.8630703126789, 72.1779801739798, 66.8559723084967, 52.3798468425232, 59.0782283790672, 66.2151753550929, 70.5092015274155, 61.418760689656]",43.94331939,72.17798017,60.8268,2.980400008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.855000003,,,,
HRH14441021,HE_5_9_L1,1,1,6829203,6829203,6829203,6829203,6829203,17.48275968,17.48275968,17.48275968,17.48275968,17.4828,0.462256931,0.462256931,0.462256931,0.4623,3.098031743,-2.274710667,26.48537119,1,0,547.5624365,2337.009562,0.469746568,1.848175312,0.103004459,3.739215299,-0.876099898,26.91449577,15.36220001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.746667579079091, 0.803221448865065, 0.819048602006601, 0.8336880737121, 0.795486308177894, 0.848131228751085, 0.817557340642871, 0.838452235362563, 0.675296431082106]",0.675296431,0.848131229,0.7975,"[27.2, 25.6, 28.8, 24.8, 24.8, 26.4, 24, 26.4, 23.2]",23.2,28.8,25.6889,4.935799996,1,16,3547,"[166, 238, 144, 275, 213, 252, 205, 255, 196, 267, 191, 254, 170, 238, 146, 337]",144,337,221.6875,9080.32,"[424.96, 609.28, 368.64, 704, 545.28, 645.12, 524.8, 652.8, 501.76, 683.52, 488.96, 650.24, 435.2, 609.28, 373.76, 862.72]",368.64,862.72,567.52,"[82.2423296501796, 83.8575934273813, 81.7316387153375, 78.7647494096645, 81.7121853985101, -90, -89.5109817968614, -90, -87.3037055355128, 80.4610115066499, -85.6751027930041, -87.6105104585258, -87.2826130586756, -90, -84.254648019034, 0.572583684032691]",-90,83.85759343,-18.8935,4.449700005,1,9,11994,"[1400, 1326, 1377, 1317, 1359, 1289, 1291, 1317, 1318]",1289,1400,1332.6667,0.03070464,"[0.003584, 0.00339456, 0.00352512, 0.00337152, 0.00347904, 0.00329984, 0.00330496, 0.00337152, 0.00337408]",0.00329984,0.003584,0.0034,"[50.7711370915404, 73.0405772398926, 72.1507659556917, 69.7484229813957, 77.6742067777224, 65.9275469856537, 87.0959269385884, 77.2616548111502, 64.2909558714015]",50.77113709,87.09592694,70.8846,8.251399995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205399989,,,,
HRH14441021,HE_5_10_L1,1,1,6826544,6826544,6826544,6826544,6826544,17.47595264,17.47595264,17.47595264,17.47595264,17.476,0.09332387,0.09332387,0.09332387,0.0933,3.081305348,-2.24921108,5.347063884,1,0,532.7263261,2333.341222,0.084063256,1.846694337,0.102981355,3.733345956,-0.852362122,4.81646978,23.6383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.8280471003086, 0.865196445757987, 0.831669023618861, 0.760242160856023, 0.856058702188665, 0.811143519498186, 0.743934370367898, 0.868456838646297, 0.837590169879714]",0.74393437,0.868456839,0.8225,"[25.6, 28.8, 24, 23.2, 28, 24, 23.2, 27.2, 24.8]",23.2,28.8,25.4222,2.833200007,1,16,3248,"[164, 240, 141, 256, 192, 219, 202, 232, 175, 235, 177, 232, 162, 196, 119, 306]",119,306,203,8314.88,"[419.84, 614.4, 360.96, 655.36, 491.52, 560.64, 517.12, 593.92, 448, 601.6, 453.12, 593.92, 414.72, 501.76, 304.64, 783.36]",304.64,783.36,519.68,"[83.5723941319485, -87.5650110347535, 84.588834424753, 88.6092931653624, -88.2285481927388, -88.2839664892543, 79.8701112848146, -83.4821709101258, 82.4712605272761, -85.6856315173719, 86.8401403945893, -90, -88.9982378253379, -87.513580614935, 82.2246230894807, 0]",-90,88.60929317,-6.9738,1.291400011,1,9,11793,"[1363, 1336, 1296, 1306, 1317, 1249, 1300, 1285, 1341]",1249,1363,1310.3333,0.03019008,"[0.00348928, 0.00342016, 0.00331776, 0.00334336, 0.00337152, 0.00319744, 0.003328, 0.0032896, 0.00343296]",0.00319744,0.00348928,0.0034,"[68.3975649682295, 82.0220891974843, 86.9239413196037, 79.787916191078, 83.1289588095993, 79.8763364422323, 86.2090066821889, 84.9151644917087, 82.1407062482099]",68.39756497,86.92394132,81.4891,1.755499994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.568700012,,,,
HRH14441021,HE_7_10_L1,1,1,6837783,6837783,6837783,6837783,6837783,17.50472448,17.50472448,17.50472448,17.50472448,17.5047,0.214406161,0.214406161,0.214406161,0.2144,3.079009525,-2.256462861,12.28456811,1,0,537.4526058,2330.61254,0.257251361,1.846551095,0.101512067,3.728980065,-0.859924169,14.73941725,21.6867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.778774258758, 0.847236539201112, 0.933874353564174, 0.838054646006792, 0.843567560240986, 0.808484858609713, 0.870695602061424, 0.82617294806369, 0.717090124659108]",0.717090125,0.933874354,0.8293,"[24, 24, 28.8, 24.8, 27.2, 22.4, 27.2, 24, 23.2]",22.4,28.8,25.0667,3.684700001,1,16,3452,"[163, 255, 151, 280, 208, 239, 204, 255, 178, 250, 191, 245, 168, 214, 132, 319]",132,319,215.75,8837.12,"[417.28, 652.8, 386.56, 716.8, 532.48, 611.84, 522.24, 652.8, 455.68, 640, 488.96, 627.2, 430.08, 547.84, 337.92, 816.64]",337.92,816.64,552.32,"[-86.8403636791271, -90, 81.0233760242848, 70.57297652383, 84.3438159080923, 89.0517408483954, 81.4210661683829, -90, 85.4940537141155, -87.0869530208542, 81.4238585040904, -88.8312803338312, -87.3830907458422, 87.9440255247896, -87.1715686264236, 9.89648368089356]",-90,89.05174085,3.3661,1.499299993,1,9,11715,"[1337, 1337, 1332, 1247, 1296, 1235, 1292, 1296, 1343]",1235,1343,1301.6667,0.0299904,"[0.00342272, 0.00342272, 0.00340992, 0.00319232, 0.00331776, 0.0031616, 0.00330752, 0.00331776, 0.00343808]",0.0031616,0.00343808,0.0033,"[64.6912286660665, 81.8692472514264, 84.0648788744979, 72.8715196082818, 67.8236610086777, 84.7773929122595, 81.8734371860905, 77.8760894291151, 66.6022697535903]",64.69122867,84.77739291,75.8277,1.462199987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152400004,,,,
HRH14441021,HE_8_9_L1,1,1,6840167,6840167,6840167,6840167,6840167,17.51082752,17.51082752,17.51082752,17.51082752,17.5108,0.384556127,0.384556127,0.384556127,0.3846,3.08103668,-2.31125476,22.03344304,1,0,574.3394885,2327.574754,0.380919823,1.847254393,0.101051057,3.724119606,-0.918943182,21.82509821,24.9434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.786957791655037, 0.760236031836941, 0.830578510793596, 0.785697597549048, 0.799085816215233, 0.895057914401211, 0.808113120459414, 0.787735709254784, 0.614970979226929]",0.614970979,0.895057914,0.7854,"[23.2, 22.4, 26.4, 25.6, 25.6, 27.2, 22.4, 24, 23.2]",22.4,27.2,24.4444,2.7691,1,16,3745,"[197, 244, 193, 282, 225, 251, 234, 255, 206, 270, 229, 255, 193, 223, 163, 325]",163,325,234.0625,9587.2,"[504.32, 624.64, 494.08, 721.92, 576, 642.56, 599.04, 652.8, 527.36, 691.2, 586.24, 652.8, 494.08, 570.88, 417.28, 832]",417.28,832,599.2,"[87.143257216943, 89.1806410045385, 85.5009978027023, -56.8437966878055, 87.3407794892008, -89.4498550454889, 89.06890045391, -90, 89.4921857892684, -76.6988085364895, 88.3966133309106, -90, -80.7933887200754, -85.9523206480926, 87.4269512681935, 4.00358290199556]",-90,89.49218579,8.6135,1.203699998,1,9,11586,"[1369, 1312, 1286, 1265, 1273, 1300, 1265, 1225, 1291]",1225,1369,1287.3333,0.02966016,"[0.00350464, 0.00335872, 0.00329216, 0.0032384, 0.00325888, 0.003328, 0.0032384, 0.003136, 0.00330496]",0.003136,0.00350464,0.0033,"[49.6210431041667, 72.1396003684112, 70.7411457770448, 74.4795623667631, 63.7678462413131, 81.0451614442295, 72.7827412914739, 75.7796720872652, 65.727483391339]",49.6210431,81.04516144,69.5649,1.194099998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771499999,,,,
HRH14441021,HE_7_9_L1,1,1,6831174,6831174,6831174,6831174,6831174,17.48780544,17.48780544,17.48780544,17.48780544,17.4878,0.289991809,0.289991809,0.289991809,0.29,3.096566193,-2.280297507,16.61530673,1,0,551.5735895,2340.476823,0.309134343,1.845907115,0.103578847,3.744762917,-0.882517743,17.71209313,26.5884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.837495236053162, 0.820840607293251, 0.885678562615266, 0.87773019410395, 0.908306065611747, 0.756332555897505, 0.836454608977761, 0.875463384545045, 0.900092601018368]",0.756332556,0.908306066,0.8554,"[27.2, 26.4, 28, 27.2, 27.2, 24.8, 28, 28, 26.4]",24.8,28,27.0222,2.851500001,1,16,3780,"[198, 275, 175, 307, 211, 270, 216, 255, 195, 285, 206, 270, 176, 255, 143, 343]",143,343,236.25,9676.8,"[506.88, 704, 448, 785.92, 540.16, 691.2, 552.96, 652.8, 499.2, 729.6, 527.36, 691.2, 450.56, 652.8, 366.08, 878.08]",366.08,878.08,604.8,"[84.3635175518338, -76.2965873492006, 89.3423439082233, 28.3214009062672, -83.1117989735505, -84.1302916395739, 87.8215592342244, -90, -89.6998390516011, 50.5800499464586, 75.0163695727854, -89.4968708259768, -86.6608357827484, -90, -85.0078875145255, -2.28658671569007]",-90,89.34234391,-22.5778,1.529000001,1,9,11958,"[1336, 1327, 1335, 1325, 1326, 1290, 1348, 1305, 1366]",1290,1366,1328.6667,0.03061248,"[0.00342016, 0.00339712, 0.0034176, 0.003392, 0.00339456, 0.0033024, 0.00345088, 0.0033408, 0.00349696]",0.0033024,0.00349696,0.0034,"[56.3602571506332, 67.9099153931643, 77.4342277515883, 78.4194401190972, 67.1201733239411, 64.1096902696418, 77.0573383212804, 76.2167255382237, 78.3827761473273]",56.36025715,78.41944012,71.4456,1.8729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.954200008,,,,
HRH14441021,HE_8_10_L1,1,1,6840282,6840282,6840282,6840282,6840282,17.51112192,17.51112192,17.51112192,17.51112192,17.5111,0.337166149,0.337166149,0.337166149,0.3372,3.061569282,-2.285569395,19.31819731,1,0,554.839094,2317.119043,0.36789729,1.846986382,0.102772445,3.707390469,-0.88774255,21.07896199,20.0874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.753610317318767, 0.790295439005765, 0.740040748909228, 0.770676792155824, 0.921123418495813, 0.903832181149462, 0.883731843677074, 0.808268967718559, 0.79401718092512]",0.740040749,0.921123418,0.8184,"[27.2, 27.2, 21.6, 26.4, 27.2, 28.8, 27.2, 27.2, 27.2]",21.6,28.8,26.6667,4.918899998,1,16,3515,"[176, 255, 181, 268, 250, 225, 227, 238, 175, 245, 221, 241, 174, 204, 124, 311]",124,311,219.6875,8998.4,"[450.56, 652.8, 463.36, 686.08, 640, 576, 581.12, 609.28, 448, 627.2, 565.76, 616.96, 445.44, 522.24, 317.44, 796.16]",317.44,796.16,562.4,"[86.7654770942358, -90, 76.9153227400233, -76.8351097020414, 76.8426348629636, -81.3005946955023, 85.391084681074, -90, 81.9316437171464, 81.6825636826927, 82.4542412583933, 85.1633870173313, -89.9934863535926, -90, 80.9934151525356, -1.44472370946164]",-90,86.76547709,13.6604,2.5799,1,9,11371,"[1317, 1268, 1268, 1267, 1278, 1278, 1250, 1190, 1255]",1190,1317,1263.4444,0.02910976,"[0.00337152, 0.00324608, 0.00324608, 0.00324352, 0.00327168, 0.00327168, 0.0032, 0.0030464, 0.0032128]",0.0030464,0.00337152,0.0032,"[55.1808367510291, 46.5369843605013, 64.7063452922419, 74.3833005231654, 73.4528062226329, 74.2876214836634, 76.096284612197, 76.1785224719769, 68.8771664176008]",46.53698436,76.17852247,67.7444,2.477400005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793199994,,,,
HRH14441021,HE_9_9_L1,1,1,6847428,6847428,6847428,6847428,6847428,17.52941568,17.52941568,17.52941568,17.52941568,17.5294,0.3180961,0.3180961,0.3180961,0.3181,3.090025703,-2.283158682,18.22556402,1,0,556.9849448,2335.086247,0.336759813,1.848605095,0.101763237,3.736137996,-0.891175912,19.29491597,19.8179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.823130428566739, 0.856678709597611, 0.838685297604812, 0.905420220138054, 0.890694373158594, 0.86247510342483, 0.852142983495112, 0.90828968826901, 0.822684530748562]",0.822684531,0.908289688,0.8622,"[28.8, 28.8, 28.8, 27.2, 28.8, 28.8, 28.8, 27.2, 25.6]",25.6,28.8,28.0889,5.189800009,1,16,3270,"[142, 251, 136, 266, 179, 231, 173, 229, 173, 255, 202, 255, 143, 209, 106, 320]",106,320,204.375,8371.2,"[363.52, 642.56, 348.16, 680.96, 458.24, 591.36, 442.88, 586.24, 442.88, 652.8, 517.12, 652.8, 366.08, 535.04, 271.36, 819.2]",271.36,819.2,523.2,"[83.6485003419863, 89.4753531927606, -89.8870299493664, 86.97035790739, -90, 86.6613829835894, 87.4756027183703, -81.4307172997064, 86.7044474415065, -90, 85.9810639434764, -90, -86.1410080659704, 86.9141635149699, 88.5188214909212, -5.84785509946194]",-90,89.47535319,15.5652,2.80300001,1,9,11686,"[1329, 1357, 1298, 1251, 1327, 1265, 1307, 1268, 1284]",1251,1357,1298.4444,0.02991616,"[0.00340224, 0.00347392, 0.00332288, 0.00320256, 0.00339712, 0.0032384, 0.00334592, 0.00324608, 0.00328704]",0.00320256,0.00347392,0.0033,"[74.4663569531885, 81.3936450441319, 73.178914343935, 81.6854639885274, 76.734712803543, 79.4200553107687, 80.6597837941824, 85.2286826994578, -89.1938927912177]",-89.19389279,85.2286827,60.3971,2.752100001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.308300006,,,,
HRH14441021,HE_9_10_L1,1,1,6838352,6838352,6838352,6838352,6838352,17.50618112,17.50618112,17.50618112,17.50618112,17.5062,0.325497887,0.325497887,0.325497887,0.3255,3.075015397,-2.259835423,18.64965515,1,0,538.0866097,2325.214831,0.366902139,1.844973783,0.102340579,3.72034373,-0.860938575,21.02194409,14.00729999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.850139971208354, 0.876767728055269, 0.803458352384192, 0.802224344489613, 0.84329757533947, 0.889742171489505, 0.866461852262364, 0.874850453806638, 0.863046335553232]",0.802224344,0.889742171,0.8522,"[27.2, 28.8, 24, 24.8, 24.8, 25.6, 24.8, 24.8, 25.6]",24,28.8,25.6,2.454100002,1,16,3097,"[165, 204, 128, 239, 189, 221, 207, 202, 150, 221, 176, 217, 143, 200, 115, 320]",115,320,193.5625,7928.32,"[422.4, 522.24, 327.68, 611.84, 483.84, 565.76, 529.92, 517.12, 384, 565.76, 450.56, 555.52, 366.08, 512, 294.4, 819.2]",294.4,819.2,495.52,"[-89.8088175107661, -90, 79.767979459403, -88.1543070067744, 87.8775108621822, -90, 86.598526337975, -89.1095008883635, 84.8382502741738, -90, -87.987030515487, -86.3809761830249, -85.8593789872141, 87.135018406322, 86.7746313433933, -5.84785509946194]",-90,87.87751086,-18.1347,1.734799996,1,9,11575,"[1326, 1307, 1320, 1292, 1273, 1269, 1286, 1240, 1262]",1240,1326,1286.1111,0.029632,"[0.00339456, 0.00334592, 0.0033792, 0.00330752, 0.00325888, 0.00324864, 0.00329216, 0.0031744, 0.00323072]",0.0031744,0.00339456,0.0033,"[76.6087696231542, 78.1156144549888, 83.0873461840883, 84.7104854440748, 84.4654711263226, -89.0773789004655, 82.7604693961814, 85.2080113556976, 81.9979141931002]",-89.0773789,85.20801136,63.0974,2.015699996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.549500001,,,,
